gene	hr	se	pval	I2	I2_pval	fdr
SCAF11	-0.0677891401604619	0.0504508589855757	0.179056184005788	0	0.699090042430359	0.908918579067876
SCAF4	0.00143280260714288	0.0530944038479307	0.978470945039999	0.112787805979037	0.342404116679942	0.999544626480796
SCAF8	0.0140182829514013	0.0513083045388415	0.784686683845679	0.0787457470558708	0.369339706586387	0.99386017241081
SCAI	-0.0306940216641616	0.0514285287446512	0.550621758124995	0	0.90315017500929	0.976686698348932
SCAMP1	0.0640342867340919	0.0531228900430703	0.228049247801904	0	0.99925014116343	0.923773848045733
SCAMP2	-0.0214858491647856	0.055347790301796	0.697870212808188	0	0.481977939983034	0.99386017241081
SCAMP4	-0.0115740688064614	0.0552898981985244	0.834187324364761	0	0.918098786212738	0.994011515215957
SCAMP5	0.0578115734594345	0.0541246912670061	0.285467150056997	0.114791612108975	0.340799398929004	0.941697073619302
SCAND1	0.0263463809996341	0.0521348084593445	0.613312282225787	0	0.778949410691236	0.979668971169742
SCAND2P	-0.056300163256136	0.050939156392954	0.269054162643874	0	0.935252213687098	0.934239173711291
SCAP	-0.00303012023042293	0.0524783898391417	0.953955458201651	0	0.65470379619385	0.997876342250177
SCAPER	-0.0408197571969304	0.0521407551945672	0.433699804658674	0	0.826686520069345	0.961801923160781
SCARA3	0.0992619976668032	0.0511979547655923	0.0525271166518521	0	0.537777060137367	0.805961814156746
SCARB1	-0.0779781324639102	0.0588139378918854	0.18489122997685	0.267912029328054	0.214801867022274	0.911070394849521
SCARB2	0.0312666764984217	0.0513476125321094	0.542576327269255	0.181194351976279	0.281517383668752	0.975496449053111
SCARF1	-0.00995251155507362	0.054151891829374	0.85417913787928	0	0.763613667276378	0.994011515215957
SCCPDH	-0.0330416628167562	0.050140954489462	0.509911472521194	0	0.671426078055554	0.971811799902405
SCD	-0.0542943034334415	0.0492608897321524	0.270383989909286	0	0.546588468882082	0.934507150362212
SCD5	0.0598223122980108	0.0551991975274598	0.27847419771172	0	0.62503797558721	0.938677416190777
SCFD1	-0.000285768794716006	0.0489258239359477	0.99533969600359	0	0.959588679376794	0.999544626480796
SCFD2	0.00295583684908609	0.0518142768490919	0.954507943086068	0	0.709152290364032	0.997876342250177
SCG2	0.0412676231946298	0.0527659880336017	0.434163113059662	0	0.864310783602742	0.961801923160781
SCIMP	-0.0574675721674334	0.0613768770818202	0.349115375573863	0.202919613209201	0.268685074695713	0.949184791720116
SCIN	0.0903014112044685	0.0803014323140055	0.260788031735162	0.426106043041706	0.0942520643194203	0.932861438271809
SCLT1	0.00943251084193801	0.0509817621114067	0.853215422287377	0	0.812442011239285	0.994011515215957
SCMH1	0.0475798386134112	0.0559941135713593	0.395475607712325	0	0.756945764458579	0.951262827496871
SCML1	-0.0902448804946689	0.0524774967433301	0.0854893121103639	0.197162156434181	0.273459797189741	0.838787592030282
SCML2	0.0757826527074079	0.0674833260261561	0.261444558477958	0.152098773233866	0.310589373914132	0.932861438271809
SCML4	-0.155328067253883	0.0742620243760315	0.0364723630598576	0.149719383431496	0.312533154030348	0.786474893810367
SCN1A	0.0994711340648309	0.0508809079584353	0.0505854851746204	0.0383084911403777	0.400435862296179	0.805961814156746
SCN1B	0.0675223461863667	0.0487115396108975	0.165695806155936	0	0.665505119134846	0.905244816308893
SCN2A	0.0984526266268468	0.0534990575997574	0.0657288381663694	0	0.633182947276565	0.810359249903875
SCN3A	0.0661825449718771	0.0645394850859172	0.305147033262197	0.271537895184011	0.21181694633524	0.9454733684563
SCN3B	0.0569448257945626	0.0512972590369965	0.266958133389961	0.0089236119463149	0.422347100351445	0.934239173711291
SCN4B	0.0303192854659836	0.0503761115973848	0.54726840331216	0	0.634235317443741	0.975681367592977
SCN7A	-0.00381976743645154	0.0507750774146733	0.940032367877815	0	0.699339982634233	0.997876342250177
SCN8A	-0.0350251549121278	0.0695003719823667	0.614292039601478	0.324093562907005	0.169256790075181	0.979668971169742
SCN9A	0.0902316741133318	0.0792643693044172	0.254968679900392	0.428182419582806	0.0928864234159352	0.930146478317479
SCNM1	-0.0261218332665127	0.0504414893740839	0.604553135996078	0	0.761749926850895	0.979668971169742
SCNN1A	-0.00926401865475599	0.051740861995754	0.857901214032326	0	0.48987106239595	0.994011515215957
SCNN1D	-0.0223466355030478	0.0536063568271694	0.676776861056868	0	0.891957351392296	0.989984697263747
SCO1	0.0067992733902626	0.0596299416105716	0.909218383702692	0.0987727410084434	0.353570291746028	0.996784044270733
SCOC	0.0410330826641945	0.0514420272869843	0.425069682008584	0	0.576177869515479	0.957310626261928
SCP2	-0.0247573148925424	0.0527221485389152	0.638654460687683	0.117228658280418	0.338845054762346	0.983008693622883
SCPEP1	-0.0814399382000539	0.0479375612458414	0.0893426839742913	0	0.966018653954865	0.844064085230982
SCRN1	0.0673462044308808	0.0530672703761316	0.204415268225461	0.0558271191788452	0.387092635983216	0.91610438953165
SCRN2	-0.0217317254483592	0.0593437487004921	0.714215280491825	0	0.460153573640823	0.99386017241081
SCRN3	-0.0401512771149097	0.0512338622046299	0.43322418939279	0	0.716725374048301	0.961801923160781
SCUBE2	0.0177568682695829	0.0522488783048103	0.733968238264858	0	0.740239207577551	0.99386017241081
SCUBE3	0.0246144519723839	0.0486553905144736	0.612931326573176	0	0.669424518375324	0.979668971169742
SCYL1	0.013813749759374	0.0536372951395196	0.796761929759686	0	0.578293615666597	0.994011515215957
SCYL2	-0.00701537600898569	0.0518844977613285	0.892444727442613	0	0.539726844649557	0.994703507928754
SCYL3	-0.0397391406561316	0.0513021728142242	0.438570554658306	0	0.716058774349288	0.964321747387829
SDAD1	0.0166889491100914	0.0519660828445154	0.748096114233734	0	0.970016766751538	0.99386017241081
SDC1	0.0181528451442846	0.0521724350740504	0.727885703668331	0	0.740785808874985	0.99386017241081
SDC2	0.0658229584048968	0.0521607314122422	0.206975586021546	0	0.928312505772829	0.916630880507277
SDC3	-0.0452042196229748	0.0510240092103098	0.375649765960024	0	0.884074973616105	0.949184791720116
SDC4	0.0555888221068395	0.126464800547103	0.660256078185371	0.670149641017361	0.00345545221298356	0.987011902047626
SDCBP	0.0338357616655009	0.0486071390833601	0.486361927430625	0	0.440188985606928	0.966401261834112
SDCBP2	0.0912671484361551	0.0513321773561104	0.0754085356095848	0	0.944165768196141	0.827604516680505
SDCCAG8	-0.0267673961640346	0.0507414013217785	0.597828534410976	0	0.749596364031308	0.979668971169742
SDE2	-0.0200623930603376	0.0625591628200856	0.748441750696621	0.239163064832455	0.23858702278994	0.99386017241081
SDF2	-0.00328414657679346	0.0504503726370741	0.948097105658417	0	0.970735932241825	0.997876342250177
SDF2L1	0.0525301744496678	0.0778365952761834	0.49975353440919	0.380859296391718	0.125817527770436	0.966758587934528
SDF4	-0.058358698190908	0.0646372644396676	0.366597758242111	0.137091639263485	0.322812862934671	0.949184791720116
SDHA	-0.0417322731076476	0.0705422500466901	0.554123430420938	0.432849543258654	0.0790540635608913	0.976974722970018
SDHAF1	-0.0684677477353263	0.051467343877417	0.183414710732284	0	0.483299113906518	0.911070394849521
SDHAF2	0.0256206606534804	0.0514254900703695	0.618336483726251	0	0.87412869799314	0.980218146814669
SDHAP1	-0.0529203569255534	0.0716017244774424	0.459850327219071	0.393825864541743	0.116443676744561	0.965192403138002
SDHAP2	0.0401837689653859	0.0579024763966138	0.487688162082598	0.169522840720085	0.296297005715627	0.966401261834112
SDHAP3	0.0262256604986292	0.0940540776355392	0.780370704389735	0.538014420076192	0.0340997494879137	0.99386017241081
SDHB	-0.0297870109132195	0.054982246429202	0.587985991983239	0	0.469855870983002	0.979668971169742
SDHC	0.0380081936302025	0.0541450845293309	0.48269823380225	0.192360175396446	0.277438501616227	0.966401261834112
SDK1	-0.0585729123168315	0.0533122691366988	0.27190940056924	0	0.640564093165204	0.935219637504749
SDK2	0.0425042143721814	0.0606737044295283	0.483591600424621	0.0366591671859939	0.401681539511238	0.966401261834112
SDR39U1	-0.00317683748037132	0.0520223667955136	0.951306039984691	0	0.653861277321481	0.997876342250177
SDR42E1	-0.015033946765869	0.0737495784753654	0.838469710054037	0.416719459324549	0.100523156561428	0.994011515215957
SDS	0.0106417444722756	0.0665143687345641	0.872887641522916	0.228343409657159	0.247570914452586	0.994011515215957
SDSL	0.0568807787580259	0.0523889650215693	0.277594174615926	0.0538253978942817	0.388627466930304	0.938677416190777
SEC11A	0.0331808663785377	0.0564310520569973	0.556539337111213	0	0.862121571880386	0.977160726397816
SEC11C	-0.0368915673543997	0.0487209051293159	0.448928845445753	0	0.790594928680029	0.964321747387829
SEC13	-0.02309818247401	0.0541356904209474	0.669618258613414	0	0.811259633734826	0.988430070677161
SEC14L1	0.00180005198239079	0.050078709660212	0.97132664788818	0	0.981301233948345	0.999544626480796
SEC14L1P1	-0.0162070387096604	0.052057756410954	0.755551261079545	0	0.92855715417496	0.99386017241081
SEC14L2	0.0708077082890506	0.0531251918282772	0.182582291793953	0	0.513614484266883	0.911070394849521
SEC14L4	0.145292505700726	0.0706466611523159	0.0397239246424281	0.371983308411821	0.132367740865298	0.786474893810367
SEC16A	-0.0512466640113967	0.0519092063345996	0.323526704328988	0	0.554793245883048	0.9454733684563
SEC16B	0.00533660256939341	0.0542843041798717	0.921687415859822	0	0.926172717018047	0.997876342250177
SEC22A	-0.0749407827712508	0.0522382106551764	0.151401956450346	0	0.88510414391249	0.89156388432037
SEC22C	-0.10897100154359	0.0501916607843673	0.0299237844782021	0	0.555037905277761	0.768137991274393
SEC23A	0.0163649239484532	0.056879285323514	0.773566247874535	0	0.975468644225196	0.99386017241081
SEC23B	0.0363888410087325	0.0509826388933717	0.475381994804221	0	0.822357031559055	0.966401261834112
SEC23IP	0.00272455570784954	0.0687774814902392	0.968400813001079	0.372181442571818	0.132220404244862	0.999544626480796
SEC24A	0.0505404016172911	0.0502912783483625	0.314919189233101	0	0.758048413651333	0.9454733684563
SEC24B	0.0855971903009972	0.0508122570881587	0.0920700953167647	0	0.912451601751113	0.846014377046176
SEC24C	-0.0229114351742426	0.071405216003955	0.748312692825276	0.332501508369876	0.162618016384749	0.99386017241081
SEC24D	0.0394869367787425	0.0517072951959873	0.445068226730016	0	0.883363517996635	0.964321747387829
SEC31A	0.120473466203158	0.0529685545262229	0.0229399223126203	0	0.833746510193158	0.734165925886996
SEC31B	-0.0724030576574495	0.0530513574237164	0.172324422639327	0	0.875661201541273	0.905244816308893
SEC61A1	0.0137383204357729	0.0510896766273679	0.788002021873296	0.00360830358084098	0.426245251229661	0.99386017241081
SEC61A2	-0.0288500531874203	0.0524154055493439	0.582037016256859	0	0.973936483168778	0.979668971169742
SEC61B	-0.0110388794347044	0.0535005219637504	0.836531441739877	0	0.729136241153128	0.994011515215957
SEC61G	0.0764153593621552	0.0545628479950763	0.161363145717513	0.250323077807014	0.229334059026725	0.900686178655622
SEC62	-0.0590880507118489	0.0533279866623587	0.267856620870443	0	0.995728135527201	0.934239173711291
SEC63	0.0626956199253147	0.0513901873114302	0.222467888961048	0	0.766847990324838	0.919873029189981
SECISBP2	-0.0119958388112254	0.0523227258475783	0.818661929018424	0	0.684318085178721	0.994011515215957
SECISBP2L	-0.00145951866950992	0.0502682625388028	0.976836998995314	0	0.846013833310551	0.999544626480796
SECTM1	-0.0566591551020933	0.0537717237797327	0.292021227910482	0	0.884486622831113	0.94464635461458
SEH1L	0.0630696093745384	0.0535472919065484	0.238864367121181	0	0.625191552302538	0.926380025152127
SEL1L	-0.124089157958194	0.0481867675752241	0.0100190590501456	0	0.557209100032326	0.631977856743013
SEL1L3	-0.0830476729865986	0.0712601117665946	0.24385065196887	0.49756175591452	0.0524030022344586	0.927402062284887
SELE	0.012573309281279	0.100549746801435	0.900487403886525	0.532527907662105	0.0363321185819977	0.99582464429701
SELENBP1	0.0234018208991195	0.0488969139814762	0.632226741834508	0	0.953272500551627	0.98214452869197
SELL	-0.13467145789696	0.0589874663602621	0.0224273006616175	0	0.620918112999792	0.730166358167991
SELP	-0.026585760955003	0.0492831530280126	0.589576891698966	0.281714197310836	0.203464878780413	0.979668971169742
SELPLG	-0.100172583224212	0.0627562919788308	0.110440626842446	0	0.44088141374232	0.859470711544717
SEMA3A	0.0995867755963851	0.0680871060091464	0.143566511620589	0.393944509355313	0.116359034468908	0.890810850162398
SEMA3C	-0.0569415040584709	0.0528689728770889	0.281466574414531	0.405078167489684	0.108512610712824	0.939277470196205
SEMA3D	0.0464900258716691	0.0544210875152007	0.392958220605675	0.0134316055550156	0.419025103260208	0.95085373618206
SEMA3E	0.0772850514642369	0.0497169106056084	0.120064650484968	0.129361227162715	0.329073507327017	0.864507562224416
SEMA3F	0.079715693292267	0.0522371534298364	0.127001296682818	0	0.549658216062616	0.873812101493608
SEMA3G	0.0435786631283001	0.0524786893612628	0.406308793957015	0	0.509650809083834	0.95285217764704
SEMA4A	-0.0461272507013895	0.0489864964388913	0.346381100525703	0	0.4881582211633	0.948516998595784
SEMA4B	0.0340788093040298	0.0580386555247786	0.557086623432135	0	0.530096147390636	0.977160726397816
SEMA4C	0.035566151447521	0.0512205666121901	0.487448652701325	0	0.873981111366895	0.966401261834112
SEMA4D	-0.108246093838785	0.0561694661408102	0.0539629194690744	0	0.582865947064215	0.806203427710464
SEMA4F	-0.0256996303618026	0.0485755822992049	0.596760504036533	0.00455370588052105	0.42555340250229	0.979668971169742
SEMA4G	0.0792619092281237	0.0648430573184465	0.221569480272883	0.182610158002818	0.285504219415868	0.919873029189981
SEMA5A	0.023080965769506	0.0731525496734703	0.752368183059405	0.384596845125873	0.123091042609919	0.99386017241081
SEMA5B	0.0942355923230713	0.0612288695061759	0.123786904501692	0.121904714475627	0.335087126728057	0.871802809961271
SEMA6A	0.000447335537635592	0.0510524780922807	0.993008810441497	0	0.778911692374618	0.999544626480796
SEMA6B	0.0466529056472092	0.0779807004387616	0.549664992251707	0.323335867052947	0.169857900760353	0.976686698348932
SEMA6C	0.0826356365702745	0.0519638909305627	0.111778208229293	0	0.943831284887862	0.859800407883378
SEMA6D	-0.0353469949113277	0.0518440999949931	0.495369235842236	0	0.503924658784453	0.966401261834112
SEMA7A	0.00456798738748582	0.0782242701411878	0.953433171260516	0.446620999162446	0.081121336697391	0.997876342250177
SENP1	-0.0508871264360904	0.0503047606273561	0.311740465535208	0	0.887345651203173	0.9454733684563
SENP2	-0.0412037092683578	0.0631014273533242	0.513771836444318	0.0279735731457314	0.408210820153835	0.971950740764153
SENP3	0.0578218493354214	0.0551692345491942	0.294601098788189	0	0.91765585355211	0.9454733684563
SENP5	-0.0721971550300812	0.0524866013223238	0.168965655090131	0	0.820908745612072	0.905244816308893
SENP6	0.0209178420387901	0.0517925797294799	0.686303023852785	0	0.636862142029704	0.993090072740905
SENP7	0.00961909318905631	0.0526192775239987	0.85495063517203	0	0.966898738796704	0.994011515215957
SENP8	0.0589598911952665	0.051471101981073	0.252004155564639	0	0.817717813422292	0.930146478317479
SEPHS1	0.0290928143524237	0.0536786199204781	0.587831309323132	0.202208496132979	0.269275036866141	0.979668971169742
SEPHS2	0.000704532579736842	0.0672715944403569	0.991643941299545	0.196692975864216	0.273848695993296	0.999544626480796
SEPSECS	0.0163788845659345	0.0520293731633866	0.752912958709602	0	0.946404743665747	0.99386017241081
SERAC1	0.00556273502698249	0.0518937905666079	0.914634585492269	0	0.544440019345614	0.997720865936924
SERBP1	-0.0192510581901476	0.0487807542920301	0.693105240102339	0	0.585952402948552	0.99386017241081
SERF2	0.044284316726888	0.0577935377838411	0.443527373379836	0	0.624308064935622	0.964321747387829
SERGEF	0.0399401515402768	0.052431622588683	0.446205094075201	0	0.625173480646861	0.964321747387829
SERHL2	0.00538525371636482	0.0627288388687881	0.931585875622203	0.427322763073173	0.0934508559595173	0.997876342250177
SERINC1	0.0012468769334563	0.0482083630247297	0.979365552325846	0	0.901048562814858	0.999544626480796
SERINC3	0.0295886343923185	0.052043928654322	0.569673841488596	0	0.462111344058107	0.979668971169742
SERINC5	0.0599730294833536	0.0551792315427817	0.277091237585449	0.205932482463526	0.266184903753565	0.938677416190777
SERP1	-0.0620346098347225	0.0525155154203415	0.237498453451579	0	0.623667780394792	0.926300434049321
SERPINA1	-0.00595223920702258	0.0711107954150336	0.933291987111599	0.365355232290491	0.12616415879794	0.997876342250177
SERPINA3	0.0805258054571951	0.0507398529072411	0.112505240090517	0.100191141895559	0.351593566752063	0.860330083496156
SERPINB1	-0.0488917152204743	0.0520694811959051	0.347745807480472	0	0.582379546506495	0.948516998595784
SERPINB6	0.030954594065877	0.053748990060593	0.564675850036549	0	0.889839780585914	0.979668971169742
SERPINB8	-0.0500395343529918	0.054235258545645	0.35619565626333	0	0.656367763574626	0.949184791720116
SERPINB9	-0.0428338200407136	0.0534819255679142	0.423187961190734	0	0.908893547630736	0.957310626261928
SERPINE1	-0.0324688168331574	0.0538514972587094	0.546553607164472	0	0.742917359327205	0.975681367592977
SERPINE2	0.0953685947740859	0.0464339314736834	0.0399896601675577	0	0.761905236995508	0.786474893810367
SERPINF1	-0.0278646938938443	0.0478569752090711	0.560398720022452	0	0.612043278475435	0.978475215540618
SERPINF2	-0.0599524290267977	0.0549232801065209	0.275023556232432	0	0.483995835372855	0.938677416190777
SERPING1	-0.0491739763350963	0.0506944107891735	0.332042580069421	0	0.713246115932948	0.9454733684563
SERPINH1	0.0637810856719036	0.0550614612643046	0.246716478348561	0.100180306795191	0.352453527158755	0.928638053001517
SERPINI1	-0.0796993008987286	0.0559673414476066	0.154437127699022	0	0.56413246698916	0.89541873572164
SERTAD1	0.0324528213433458	0.0523461645702875	0.53528043481174	0	0.937643698537711	0.974814266515186
SERTAD2	-0.0683189694455324	0.0510811688202857	0.181072853802627	0	0.7265425307219	0.909329152372365
SERTAD3	-0.0120028584164592	0.0546484216315776	0.82615325977048	0	0.755701912903684	0.994011515215957
SERTAD4	0.0881042619416731	0.054741136485134	0.107513430095494	0	0.467285687952747	0.857256179034382
SESN1	0.0692254747963108	0.052277955879888	0.18544294640178	0.303713587977071	0.185571161534421	0.911235743271874
SESN2	-0.0380133817135956	0.0521821165218359	0.466322698261873	0	0.571889261364227	0.966401261834112
SESN3	-0.00869615620043963	0.076856563304939	0.909913326272291	0.432996358466488	0.0897512601900254	0.996784044270733
SESTD1	0.0101665196164725	0.0521615316873001	0.845467675787601	0	0.944847619502337	0.994011515215957
SET	0.0124252386571174	0.0470751466480754	0.791822478620277	0	0.919663830167093	0.99386017241081
SETBP1	-0.0996086383569059	0.0550786472035704	0.0705318085715306	0	0.637911474021667	0.817049839312847
SETD1A	0.0746475572555735	0.053324480273618	0.161551032014801	0	0.920482611984369	0.900686178655622
SETD1B	-0.0258170934498654	0.0517872110107541	0.618115766202211	0	0.78081386606997	0.980218146814669
SETD2	-0.0707893975447758	0.0501436187124014	0.158028614710452	0	0.88957237517514	0.899545166302397
SETD3	-0.0409016293480588	0.0502191860315262	0.415380211417728	0	0.633832021164833	0.953615203113752
SETD4	-0.000218887805721967	0.0516016604343061	0.996615483387308	0	0.731618921570565	0.999544626480796
SETD5	-0.00139039253603255	0.0509179492911302	0.978215248215078	0	0.962048530028922	0.999544626480796
SETD6	0.081997797887073	0.0501112205863682	0.101773444704854	0	0.862622406406688	0.852494126253351
SETD7	0.0127504207113763	0.0504446266077807	0.80045311439325	0	0.698845571705394	0.994011515215957
SETD9	0.0537530214023593	0.0570943648628102	0.34646055966323	0	0.439564294486606	0.948516998595784
SETDB1	-0.0363161210291802	0.0508987134058344	0.475537761950825	0	0.534019854477853	0.966401261834112
SETDB2	-0.10593656433956	0.0483692440366078	0.0285123640342963	0.152519098065315	0.310245787900903	0.768137991274393
SETMAR	-0.0732600060436063	0.0531862187601214	0.168381011896756	0	0.482269335670114	0.905244816308893
SETX	-0.0576948159452035	0.0510758657013731	0.258648788884202	0	0.920305140120827	0.932148482407885
SEZ6L2	0.0361026076260493	0.0567961497879283	0.525003022694864	0	0.472092774890729	0.974018789273156
SF1	0.0355443913323512	0.0548890094409359	0.517264102129268	0	0.536733375659884	0.972091218463463
SF3A1	0.0299331155840217	0.0518357334886545	0.563628062864788	0.0524723517911738	0.389663451760369	0.979668971169742
SF3A2	0.0236280266334521	0.0803525332807269	0.768716233221352	0.51802397101283	0.042615651909535	0.99386017241081
SF3A3	0.00352200917336047	0.0535552660126738	0.947565708200009	0	0.712560386735582	0.997876342250177
SF3B1	-0.0316179572440362	0.0488017120314849	0.517058537330291	0	0.924408285374799	0.972091218463463
SF3B2	-0.00295047311248799	0.051856876679102	0.954627668070191	0	0.713695783230707	0.997876342250177
SF3B3	0.0693547549640786	0.068536433551681	0.311566767507066	0.106355396424644	0.347541705033565	0.9454733684563
SF3B4	0.0430267945863182	0.0519715863357347	0.407732384874954	0	0.99279081777744	0.95285217764704
SF3B5	-0.00249944677654406	0.0598516291789421	0.966689453254582	0.033499500624232	0.404062760700253	0.999544626480796
SFI1	-0.132002301796282	0.0511481725411486	0.00985767040424966	0.352613499335439	0.146999906497782	0.631977856743013
SFMBT1	-0.133264197782601	0.0527199354408207	0.0114787498306222	0	0.829567993187295	0.661208173654579
SFMBT2	-0.034939228663232	0.056027251045905	0.532882866586694	0	0.958047053138004	0.974814266515186
SFN	0.0400245437456748	0.0523193227702341	0.444268564663289	0	0.832615579328966	0.964321747387829
SFPQ	0.0259232437032801	0.0523498734361032	0.620464527357111	0	0.44412116208947	0.980218146814669
SFR1	-0.0285629396574714	0.0502800970349055	0.569983049432353	0	0.96734426423001	0.979668971169742
SFRP1	-0.00276938034437368	0.0516611694484025	0.957248587267407	0	0.615879985371674	0.999009317981201
SFRP2	0.0191975496246174	0.0532927604444038	0.718676565553751	0	0.565652513139044	0.99386017241081
SFRP4	-0.0541566493038966	0.0526491097688143	0.303651829287746	0	0.490056232581394	0.9454733684563
SFSWAP	-0.0262152208535487	0.0531697985819399	0.621979229901462	0	0.693289907308117	0.980218146814669
SFT2D1	-0.00465338548457065	0.0547277348719146	0.932239193809355	0.172283118617014	0.294024353122884	0.997876342250177
SFT2D2	-0.0407991265629628	0.0541538190083874	0.451213583868664	0	0.7128204871318	0.964321747387829
SFXN1	0.0224120825540888	0.0536845819834608	0.67632948520215	0	0.675255520809559	0.989984697263747
SFXN2	-0.0380071243997109	0.0498659972494004	0.445949486203178	0	0.560476118668396	0.964321747387829
SFXN3	0.0123949744534185	0.0779694343941179	0.873690756900656	0.436052839220846	0.0877835496640633	0.994011515215957
SFXN4	0.105949362332182	0.0532881146520436	0.0467855653392454	0	0.89015075448667	0.794387966855204
SFXN5	0.00922342458458577	0.051473309610192	0.857789701715056	0	0.456769118919805	0.994011515215957
SGCB	0.0647607659658402	0.0520861614937169	0.213742867582593	0	0.558427256586756	0.9172269805372
SGCD	0.0613611755061902	0.0520448817364414	0.238396187045555	0	0.897846204909697	0.926300434049321
SGCE	0.0528403795703554	0.0602761697457012	0.380683304244139	0.225393971007601	0.242766151564586	0.94994095855115
SGIP1	0.034782722175995	0.0557159743800465	0.532439547934695	0	0.968966406398143	0.974814266515186
SGK1	-0.0100745722274806	0.0497885382152111	0.839645288231778	0	0.771464157967244	0.994011515215957
SGK2	-0.0221820913324836	0.0516319111881888	0.667472231978294	0	0.739960024181175	0.988279526153863
SGK3	-0.00748461619349461	0.061105596317719	0.902513664737968	0	0.430590945964396	0.995935104358266
SGMS1	-0.0505436932289418	0.0515679640326047	0.327018270890222	0	0.940296951220933	0.9454733684563
SGMS2	-0.0220373657592006	0.0545634425104774	0.686297155357605	0	0.839142467376177	0.993090072740905
SGPL1	-0.0273010728544229	0.0581213471619101	0.638551220704734	0.0527124846516813	0.389479676447243	0.983008693622883
SGPP1	-0.057510753785876	0.055874115799949	0.30334270521311	0	0.877977401783795	0.9454733684563
SGPP2	-0.0761016440998192	0.0626323870273188	0.224346033993327	0.331614487446129	0.163315571651383	0.919873029189981
SGSH	-0.0187676321568279	0.060280250766394	0.755542427931871	0.0589970037715614	0.384656832304464	0.99386017241081
SGSM1	0.0469176733872785	0.0572091429096877	0.412154565819151	0	0.658082742925324	0.95353191480848
SGSM2	-0.0466817242261732	0.0532385322278712	0.380573042991333	0.265923202402086	0.216440916559757	0.94994095855115
SGSM3	0.0540154847169228	0.060249982652543	0.369973594829753	0	0.539068794536993	0.949184791720116
SGTA	-0.00782497134270914	0.066608144472146	0.906481517715678	0.175121404931966	0.291685327333427	0.996784044270733
SGTB	0.0193186224939662	0.0552928637975702	0.726798592208058	0	0.733688395279309	0.99386017241081
SH2B1	0.00497528349181712	0.0487833112279556	0.918766669501685	0.364365407720808	0.138069641154237	0.997876342250177
SH2B3	0.0252355992425549	0.052008662693227	0.627520897474741	0	0.934309253608652	0.981032361499889
SH2D1A	-0.193479183662465	0.0735785033746786	0.00854951211556243	0.286129977624904	0.190269733758138	0.631977856743013
SH2D1B	-0.0927944161264332	0.096078549131071	0.334135135032988	0.500598564923382	0.0421064507249223	0.9454733684563
SH2D2A	-0.0761584457869288	0.0519139769103331	0.142372693049176	0	0.837923781676215	0.889447797178569
SH2D3A	-0.11558798982322	0.0522329674408211	0.0269023542957706	0	0.905784528819639	0.755210888135506
SH2D3C	-0.0356367651490067	0.0520713847807777	0.493733413218914	0.0783260559289087	0.369667693664522	0.966401261834112
SH2D4A	-0.0179754049087857	0.070644158128058	0.799147939604389	0.319256879828052	0.173101603920146	0.994011515215957
SH3BGR	0.0735812859648309	0.0534255311446159	0.168429338157425	0.101801811675979	0.351165701280085	0.905244816308893
SH3BGRL	0.00157438729793432	0.0516695432064792	0.975691966956689	0	0.902476428627273	0.999544626480796
SH3BGRL2	-0.0446681348914738	0.0498161580403973	0.369900600086454	0	0.587180606735607	0.949184791720116
SH3BGRL3	-0.0728760059664259	0.0682156962676454	0.28537742377536	0.205093235909962	0.266881430799715	0.941697073619302
SH3BP1	-0.0648632367887912	0.0516373691499621	0.209068923139998	0	0.674182514804957	0.916630880507277
SH3BP2	0.00293945152165486	0.0548090359071989	0.957229330357656	0	0.490677859385162	0.999009317981201
SH3BP4	-0.0428270841826444	0.0591996337809641	0.469412704624868	0.292033964226215	0.195040063028303	0.966401261834112
SH3BP5	-0.0710894712952705	0.0557604253102687	0.202341432710055	0	0.981922016023939	0.91610438953165
SH3BP5L	0.0245246569464122	0.0540776780631067	0.650183019672208	0	0.904376483688411	0.984771715910819
SH3D19	0.00189004879588331	0.0504607713787261	0.970121578169352	0	0.85342807248022	0.999544626480796
SH3D21	0.00668299169617868	0.0571892436412774	0.906972982167963	0.165743535180123	0.299405150770399	0.996784044270733
SH3GL1	0.0160963010665937	0.0525486634306233	0.759366887899501	0	0.937865306278924	0.99386017241081
SH3GL1P1	0.0215944540323994	0.0515466195468433	0.675266884329872	0	0.603109405888358	0.989984697263747
SH3GLB1	-0.0229812144221766	0.0512072163284859	0.653584170309061	0	0.999094804788272	0.984985418654448
SH3GLB2	-0.00747708513505784	0.0546542600375468	0.891183353623538	0	0.843348402649161	0.994443486930149
SH3KBP1	-0.0432190184684812	0.0504974541611852	0.392072293703351	0	0.596981761478682	0.95085373618206
SH3PXD2A	0.0407512674514664	0.0526869037617152	0.439249576593285	0	0.94641531220978	0.964321747387829
SH3PXD2B	0.0563302681984803	0.0518875524609026	0.27764626476225	0	0.812490396486283	0.938677416190777
SH3RF1	0.030356315373793	0.0487569300166842	0.533544030842246	0	0.576897781859403	0.974814266515186
SH3RF2	0.0627102015576647	0.0523426284968146	0.230889256374374	0.335226473974125	0.16047943459524	0.923773848045733
SH3RF3	0.00919542673526503	0.0524536550648198	0.860839402968997	0	0.557542691942521	0.994011515215957
SH3TC1	0.037277181101615	0.051922269503666	0.47279301300437	0	0.602873365342883	0.966401261834112
SH3TC2	0.184919400396446	0.0512478785986756	0.000308171041169907	0	0.634651753431734	0.352671016255164
